Name;Sport;Date;Start time;Duration;Total distance (km);Average heart rate (bpm);Average speed (km/h);Max speed (km/h);Average pace (min/km);Max pace (min/km);Calories;Fat percentage of calories(%);Carbohydrate percentage of calories(%);Protein percentage of calories(%);Average cadence (rpm);Average stride length (cm);Running index;Training load;Ascent (m);Descent (m);Average power (W);Max power (W);Notes;Height (cm);Weight (kg);HR max;HR sit;VO2max;
;00:19:00;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:01;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:02;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:03;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:04;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:05;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:06;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:07;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:08;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:09;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:10;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:11;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:12;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:13;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:14;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:15;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:16;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:17;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:18;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:19;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:20;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:21;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:22;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:23;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:24;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:25;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:26;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:27;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:28;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:29;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:30;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:31;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:32;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:33;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:34;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:35;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:36;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:37;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:38;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:39;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:40;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:41;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:42;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:43;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:44;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:45;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:46;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:47;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:48;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:49;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:50;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:51;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:52;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:53;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:54;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:55;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:56;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:57;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:58;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:19:59;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:00;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:01;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:02;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:03;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:04;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:05;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:06;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:07;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:08;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:09;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:10;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:11;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:12;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:13;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:14;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:15;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:16;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:17;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:18;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:19;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:20;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:21;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:22;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:23;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:24;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:25;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:26;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:27;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:28;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:29;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:30;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:31;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:32;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:33;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:34;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:35;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:36;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:37;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:38;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:39;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:40;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:41;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:42;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:43;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:44;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:45;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:46;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:47;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:48;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:49;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:50;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:51;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:52;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:53;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:54;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:55;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:56;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:57;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:58;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:20:59;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:00;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:01;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:02;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:03;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:04;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:05;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:06;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:07;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:08;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:09;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:10;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:11;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:12;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:13;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:14;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:15;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:16;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:17;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:18;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:19;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:20;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:21;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:22;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:23;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:24;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:25;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:26;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:27;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:28;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:29;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:30;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:31;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:32;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:33;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:34;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:35;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:36;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:37;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:38;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:39;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:40;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:41;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:42;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:43;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:44;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:45;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:46;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:47;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:48;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:49;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:50;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:51;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:52;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:53;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:54;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:55;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:56;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:57;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:58;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:21:59;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:00;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:01;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:02;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:03;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:04;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:05;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:06;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:07;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:08;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:09;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:10;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:11;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:12;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:13;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:14;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:15;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:16;173;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:17;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:18;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:19;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:20;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:21;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:22;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:23;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:24;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:25;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:26;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:27;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:28;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:29;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:30;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:31;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:32;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:33;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:34;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:35;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:36;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:37;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:38;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:39;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:40;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:41;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:42;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:43;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:44;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:45;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:46;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:47;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:48;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:49;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:50;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:51;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:52;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:53;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:54;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:55;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:56;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:57;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:58;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:22:59;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:00;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:01;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:02;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:03;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:04;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:05;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:06;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:07;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:08;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:09;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:10;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:11;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:12;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:13;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:14;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:15;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:16;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:17;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:18;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:19;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:20;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:21;172;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:22;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:23;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:24;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:25;171;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:26;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:27;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:28;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:29;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:30;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:31;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:32;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:33;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:34;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:35;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:36;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:37;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:38;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:39;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:40;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:41;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:42;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:43;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:44;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:45;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:46;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:47;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:48;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:49;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:50;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:51;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:52;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:53;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:54;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:55;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:56;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:57;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:58;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:23:59;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:00;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:01;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:02;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:03;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:04;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:05;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:06;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:07;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:08;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:09;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:10;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:11;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:12;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:13;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:14;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:15;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:16;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:17;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:18;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:19;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:20;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:21;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:22;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:23;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:24;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:25;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:26;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:27;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:28;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:29;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:30;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:31;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:32;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:33;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:34;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:35;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:36;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:37;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:38;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:39;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:40;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:41;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:42;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:43;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:44;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:45;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:46;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:47;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:48;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:49;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:50;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:51;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:52;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:53;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:54;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:55;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:56;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:57;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:58;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:24:59;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:00;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:01;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:02;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:03;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:04;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:05;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:06;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:07;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:08;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:09;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:10;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:11;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:12;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:13;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:14;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:15;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:16;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:17;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:18;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:19;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:20;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:21;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:25:22;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
